Trip Start Timestamp,Trip End Timestamp,Trip Seconds,Trip Miles,Pickup Community Area,Dropoff Community Area,Fare,Tips,Tolls,Extras,Trip Total,Payment Type,Company,Pickup Centroid Latitude,Pickup Centroid Longitude,Dropoff Centroid Latitude,Dropoff Centroid Longitude
5/5/2021 18:30,5/5/2021 18:30,413.0,1.27,8.0,28.0,7.0,0.85,0.0,1.5,11.3,Mobile,Flash Cab,41.89204214,-87.63186395,41.87925508,-87.642649
3/23/2021 14:15,3/23/2021 14:30,672.0,1.8,6.0,6.0,9.0,0.0,0.0,0.0,9.0,Prcard,Flash Cab,41.9442266,-87.65599818,41.9442266,-87.65599818
4/22/2021 11:00,4/22/2021 11:00,0.0,0.0,59.0,59.0,3.25,0.0,0.0,1.0,4.25,Cash,Blue Ribbon Taxi Association Inc.,41.83351789,-87.68135583,41.83351789,-87.68135583
2/1/2021 21:15,2/1/2021 22:00,1980.0,0.9,76.0,6.0,39.75,0.0,0.0,4.0,43.75,Cash,Taxi Affiliation Services,41.98026432,-87.9136246,41.9442266,-87.65599818
1/27/2021 16:30,1/27/2021 16:30,240.0,1.6,8.0,7.0,7.0,1.0,0.0,0.0,8.0,Credit Card,Blue Ribbon Taxi Association Inc.,41.89960211,-87.63330804,41.92268628,-87.64948873
1/30/2021 13:00,1/30/2021 13:15,540.0,1.8,8.0,28.0,8.5,0.0,0.0,1.0,9.5,Cash,Taxi Affiliation Services,41.89960211,-87.63330804,41.87400538,-87.66351755
3/8/2021 19:15,3/8/2021 19:30,1200.0,12.5,76.0,22.0,32.0,10.0,0.0,5.0,47.0,Credit Card,Top Cab Affiliation,41.98026432,-87.9136246,41.92276062,-87.69915534
2/25/2021 21:15,2/25/2021 21:30,1260.0,2.1,6.0,6.0,12.25,0.0,0.0,0.0,12.25,Cash,Taxi Affiliation Services,41.9442266,-87.65599818,41.9442266,-87.65599818
4/9/2021 16:15,4/9/2021 17:15,3060.0,17.4,8.0,75.0,47.5,0.0,0.0,0.0,47.5,Cash,Globe Taxi,41.89960211,-87.63330804,41.68972991,-87.6690544
2/4/2021 18:45,2/4/2021 19:00,870.0,12.66,73.0,28.0,31.75,0.0,0.0,0.0,31.75,Prcard,Flash Cab,41.71749304,-87.64889507,41.87400538,-87.66351755
1/27/2021 13:00,1/27/2021 13:00,607.0,2.16,41.0,39.0,8.5,0.0,0.0,0.0,8.5,Cash,Flash Cab,41.79409025,-87.59231086,41.80891628,-87.59618334
6/3/2021 18:45,6/3/2021 19:00,1020.0,2.3,7.0,8.0,10.5,0.0,0.0,0.0,10.5,Unknown,Taxi Affiliation Services,41.92268628,-87.64948873,41.89960211,-87.63330804
5/26/2021 17:45,5/26/2021 17:45,180.0,0.5,32.0,32.0,4.75,0.0,0.0,0.0,4.75,Cash,Taxi Affiliation Services,41.88099447,-87.63274649,41.88099447,-87.63274649
5/1/2021 19:30,5/1/2021 19:45,328.0,0.54,32.0,8.0,5.5,1.0,0.0,0.0,7.0,Credit Card,City Service,41.87886558,-87.62519214,41.89960211,-87.63330804
5/29/2021 19:00,5/29/2021 19:15,1140.0,3.2,32.0,7.0,13.0,0.0,0.0,1.0,14.0,Cash,Taxi Affiliation Services,41.87886558,-87.62519214,41.92268628,-87.64948873
3/18/2021 10:15,3/18/2021 11:00,2340.0,31.5,56.0,76.0,74.5,15.0,0.0,0.0,89.5,Credit Card,U Taxicab,41.79259236,-87.76961545,41.98026432,-87.9136246
4/2/2021 15:45,4/2/2021 15:45,0.0,0.0,77.0,77.0,3.25,0.0,0.0,0.0,3.25,Cash,Taxi Affiliation Services,41.9867118,-87.66341641,41.9867118,-87.66341641
1/30/2021 19:30,1/30/2021 19:30,360.0,1.1,6.0,6.0,6.25,50.0,0.0,0.0,56.25,Credit Card,Taxi Affiliation Services,41.9442266,-87.65599818,41.9442266,-87.65599818
3/10/2021 7:15,3/10/2021 7:15,360.0,1.18,28.0,32.0,6.75,2.0,0.0,0.0,9.25,Credit Card,City Service,41.87400538,-87.66351755,41.87886558,-87.62519214
3/2/2021 19:15,3/2/2021 19:15,600.0,3.5,8.0,8.0,12.5,0.0,0.0,0.0,12.5,Cash,"Taxicab Insurance Agency, LLC",41.89960211,-87.63330804,41.89960211,-87.63330804
4/26/2021 10:00,4/26/2021 10:00,360.0,0.0,8.0,32.0,6.75,0.0,0.0,1.0,7.75,Cash,Taxi Affiliation Services,41.89960211,-87.63330804,41.87886558,-87.62519214
5/12/2021 14:45,5/12/2021 14:45,180.0,0.0,8.0,8.0,4.75,0.0,0.0,0.0,4.75,Cash,Taxi Affiliation Services,41.89503345,-87.61971067,41.89092203,-87.61886836
3/17/2021 16:15,3/17/2021 16:45,1705.0,10.17,32.0,6.0,28.25,5.75,0.0,0.0,34.0,Prcard,Flash Cab,41.87886558,-87.62519214,41.9442266,-87.65599818
3/30/2021 16:00,3/30/2021 16:30,2003.0,7.19,28.0,66.0,23.75,0.0,0.0,0.0,23.75,Prcard,Flash Cab,41.87400538,-87.66351755,41.77184852,-87.69566634
3/10/2021 19:00,3/10/2021 19:00,360.0,0.9,8.0,8.0,5.75,1.0,0.0,0.0,6.75,Credit Card,Taxi Affiliation Services,41.89960211,-87.63330804,41.89960211,-87.63330804
3/1/2021 16:15,3/1/2021 16:15,0.0,0.0,28.0,28.0,3.25,0.0,0.0,0.0,3.25,Cash,"Taxicab Insurance Agency, LLC",41.87400538,-87.66351755,41.87400538,-87.66351755
4/26/2021 4:00,4/26/2021 4:15,993.0,14.54,22.0,76.0,36.25,0.0,0.0,0.0,36.25,Prcard,Flash Cab,41.92276062,-87.69915534,41.98026432,-87.9136246
1/4/2021 11:30,1/4/2021 12:15,2760.0,0.3,39.0,8.0,28.5,0.0,0.0,0.0,28.5,Unknown,Taxi Affiliation Services,41.80891628,-87.59618334,41.89960211,-87.63330804
2/18/2021 9:45,2/18/2021 9:45,335.0,0.74,8.0,8.0,5.5,3.0,0.0,0.0,9.0,Credit Card,Flash Cab,41.89960211,-87.63330804,41.89960211,-87.63330804
4/26/2021 13:45,4/26/2021 14:00,1380.0,2.9,8.0,6.0,15.75,0.0,0.0,0.0,15.75,Unknown,Taxi Affiliation Services,41.89960211,-87.63330804,41.9442266,-87.65599818
5/28/2021 20:30,5/28/2021 20:45,1020.0,2.4,14.0,15.0,11.5,0.0,0.0,0.0,11.5,Cash,312 Medallion Management Corp,41.968069,-87.72155906,41.95402765,-87.76339903
5/30/2021 13:45,5/30/2021 14:15,1320.0,0.0,8.0,56.0,29.5,0.0,0.0,0.0,29.5,Unknown,Taxi Affiliation Services,41.89960211,-87.63330804,41.79259236,-87.76961545
2/12/2021 18:45,2/12/2021 19:00,720.0,2.2,8.0,28.0,9.5,2.0,0.0,1.0,12.5,Credit Card,"Taxicab Insurance Agency, LLC",41.89503345,-87.61971067,41.88528132,-87.6572332
5/25/2021 17:15,5/25/2021 18:00,2502.0,8.7,7.0,1.0,29.75,0.0,0.0,0.0,29.75,Prcard,Flash Cab,41.92268628,-87.64948873,42.00962288,-87.67016686
5/8/2021 22:45,5/8/2021 23:00,660.0,0.1,8.0,32.0,8.5,4.0,0.0,1.0,13.5,Credit Card,Taxi Affiliation Services,41.89960211,-87.63330804,41.87886558,-87.62519214
2/26/2021 19:00,2/26/2021 19:15,707.0,3.82,32.0,6.0,13.0,3.38,0.0,0.0,16.88,Credit Card,Flash Cab,41.87886558,-87.62519214,41.9442266,-87.65599818
3/17/2021 7:15,3/17/2021 7:30,1080.0,0.0,33.0,56.0,29.25,0.0,0.0,0.0,29.25,Cash,Taxi Affiliation Services,41.85718386,-87.62033462,41.79259236,-87.76961545
4/17/2021 18:45,4/17/2021 18:45,285.0,1.09,2.0,2.0,5.75,0.0,0.0,0.0,5.75,Cash,Flash Cab,42.00157103,-87.69501259,42.00157103,-87.69501259
5/14/2021 17:15,5/14/2021 17:15,516.0,1.31,8.0,32.0,7.0,0.0,0.0,2.5,9.5,Cash,Flash Cab,41.89092203,-87.61886836,41.87740612,-87.62197165
4/30/2021 14:00,4/30/2021 14:30,1560.0,0.5,44.0,75.0,25.5,0.0,0.0,0.0,25.5,Unknown,Taxi Affiliation Services,41.74020576,-87.61596952,41.68972991,-87.6690544
4/19/2021 19:15,4/19/2021 19:15,180.0,0.6,32.0,28.0,4.75,4.0,0.0,0.0,8.75,Credit Card,Chicago Independents,41.88099447,-87.63274649,41.88530002,-87.64280847
4/21/2021 7:45,4/21/2021 7:45,0.0,0.0,56.0,56.0,3.5,0.0,0.0,22.0,25.5,Cash,Taxi Affiliation Services,41.79259236,-87.76961545,41.79259236,-87.76961545
4/14/2021 9:15,4/14/2021 9:45,1828.0,17.22,72.0,8.0,43.02,0.0,0.0,0.0,43.02,Cash,Flash Cab,41.71314861,-87.67507531,41.89960211,-87.63330804
3/21/2021 19:00,3/21/2021 19:15,720.0,6.2,32.0,6.0,17.75,0.0,0.0,1.0,18.75,Cash,Medallion Leasin,41.87886558,-87.62519214,41.9442266,-87.65599818
4/8/2021 12:30,4/8/2021 12:45,960.0,7.9,76.0,15.0,22.0,5.3,0.0,4.0,31.3,Credit Card,U Taxicab,41.98026432,-87.9136246,41.95402765,-87.76339903
5/5/2021 11:45,5/5/2021 12:00,747.0,1.6,28.0,8.0,8.75,0.0,0.0,0.0,8.75,Cash,Medallion Leasin,41.87925508,-87.642649,41.89503345,-87.61971067
5/22/2021 19:15,5/22/2021 20:00,2580.0,0.8,76.0,6.0,40.0,0.0,0.0,5.0,45.0,Credit Card,Taxi Affiliation Services,41.98026432,-87.9136246,41.9442266,-87.65599818
5/1/2021 12:00,5/1/2021 12:00,660.0,1.8,28.0,8.0,8.75,2.0,0.0,0.0,10.75,Credit Card,Star North Management LLC,41.87400538,-87.66351755,41.89960211,-87.63330804
4/21/2021 0:30,4/21/2021 0:45,1140.0,12.7,3.0,38.0,32.0,0.0,0.0,0.0,32.0,Unknown,Star North Management LLC,41.96581197,-87.65587879,41.81294894,-87.61785968
3/28/2021 13:15,3/28/2021 13:45,1847.0,23.77,76.0,28.0,57.5,0.0,0.0,4.0,62.0,Credit Card,Sun Taxi,41.98026432,-87.9136246,41.87400538,-87.66351755
2/11/2021 8:45,2/11/2021 9:00,1380.0,6.7,16.0,32.0,19.5,10.0,0.0,0.0,29.5,Credit Card,Taxi Affiliation Services,41.95358213,-87.72345239,41.87886558,-87.62519214
2/9/2021 20:15,2/9/2021 20:15,283.0,1.1,32.0,28.0,6.0,0.6,0.0,0.0,8.55,Mobile,Flash Cab,41.87886558,-87.62519214,41.87400538,-87.66351755
4/5/2021 9:00,4/5/2021 9:00,180.0,0.0,8.0,8.0,4.75,0.0,0.0,0.0,4.75,Cash,Taxi Affiliation Services,41.89960211,-87.63330804,41.89960211,-87.63330804
5/28/2021 15:45,5/28/2021 16:00,1205.0,3.27,1.0,2.0,13.25,0.0,0.0,0.0,13.25,Prcard,Flash Cab,42.00962288,-87.67016686,42.00157103,-87.69501259
1/20/2021 0:00,1/20/2021 0:15,1299.0,5.93,16.0,77.0,17.0,0.0,0.0,0.0,17.0,Cash,Flash Cab,41.95358213,-87.72345239,41.9867118,-87.66341641
3/12/2021 23:00,3/12/2021 23:15,1080.0,4.7,8.0,22.0,15.5,0.0,0.0,1.0,16.5,Cash,Taxi Affiliation Services,41.89960211,-87.63330804,41.92276062,-87.69915534
5/12/2021 13:30,5/12/2021 14:00,1817.0,17.81,76.0,32.0,43.75,12.06,0.0,4.0,60.31,Credit Card,Sun Taxi,41.97907082,-87.90303966,41.88099447,-87.63274649
3/4/2021 20:15,3/4/2021 20:30,660.0,1.6,8.0,8.0,8.5,0.0,0.0,0.0,8.5,Cash,Top Cab Affiliation,41.89960211,-87.63330804,41.89960211,-87.63330804
5/18/2021 11:15,5/18/2021 11:15,540.0,1.3,32.0,8.0,7.25,0.0,0.0,1.0,8.25,Unknown,Top Cab Affiliation,41.88498719,-87.62099291,41.89503345,-87.61971067
6/2/2021 10:15,6/2/2021 10:30,240.0,0.4,28.0,32.0,4.75,0.0,0.0,0.0,4.75,Cash,Medallion Leasin,41.87925508,-87.642649,41.88099447,-87.63274649
2/28/2021 10:30,2/28/2021 10:30,240.0,0.8,33.0,33.0,5.25,0.0,0.0,0.0,5.25,Cash,Taxi Affiliation Services,41.85718386,-87.62033462,41.85718386,-87.62033462
4/17/2021 12:15,4/17/2021 12:30,366.0,1.33,4.0,13.0,6.75,0.0,0.0,0.0,6.75,Cash,Flash Cab,41.97517094,-87.68751552,41.98363631,-87.72358319
3/4/2021 14:00,3/4/2021 14:00,111.0,0.0,32.0,32.0,3.75,0.0,0.0,0.0,3.75,Cash,Flash Cab,41.88099447,-87.63274649,41.88099447,-87.63274649
3/15/2021 19:15,3/15/2021 19:30,1500.0,0.0,32.0,32.0,11.25,0.0,0.0,0.0,11.25,Cash,U Taxicab,41.87886558,-87.62519214,41.87886558,-87.62519214
5/11/2021 16:30,5/11/2021 16:30,0.0,0.0,8.0,8.0,3.25,0.0,0.0,0.0,3.25,Cash,Taxi Affiliation Services,41.89960211,-87.63330804,41.89960211,-87.63330804
3/12/2021 18:00,3/12/2021 18:30,1848.0,11.51,68.0,53.0,30.75,0.0,0.0,0.0,30.75,Prcard,Flash Cab,41.77719626,-87.64249753,41.6738199,-87.63573978
1/15/2021 10:45,1/15/2021 11:00,540.0,1.1,28.0,32.0,7.25,0.0,0.0,0.0,7.75,Credit Card,Globe Taxi,41.87400538,-87.66351755,41.87886558,-87.62519214
4/17/2021 1:30,4/17/2021 1:30,300.0,0.9,8.0,8.0,5.75,0.0,0.0,2.0,7.75,Cash,Taxi Affiliation Services,41.89960211,-87.63330804,41.89960211,-87.63330804
1/28/2021 8:30,1/28/2021 8:45,259.0,1.13,8.0,8.0,6.0,0.0,0.0,0.0,6.0,Cash,Flash Cab,41.89960211,-87.63330804,41.89960211,-87.63330804
1/30/2021 16:45,1/30/2021 17:00,480.0,0.0,7.0,8.0,7.0,2.0,0.0,0.0,9.0,Credit Card,Taxi Affiliation Services,41.92268628,-87.64948873,41.89960211,-87.63330804
1/12/2021 13:45,1/12/2021 14:00,886.0,4.1,28.0,8.0,14.0,0.0,0.0,0.0,14.0,Prcard,Flash Cab,41.87400538,-87.66351755,41.89960211,-87.63330804
1/25/2021 10:30,1/25/2021 10:30,449.0,1.08,7.0,6.0,6.5,0.0,0.0,0.0,6.5,Cash,Flash Cab,41.92268628,-87.64948873,41.9442266,-87.65599818
3/30/2021 17:45,3/30/2021 18:15,2307.0,7.46,33.0,42.0,27.0,0.0,0.0,0.0,27.0,Prcard,Flash Cab,41.85718386,-87.62033462,41.77887686,-87.59492544
3/22/2021 13:15,3/22/2021 13:15,240.0,1.2,32.0,8.0,6.0,0.0,0.0,1.5,7.5,Cash,Star North Management LLC,41.88498719,-87.62099291,41.89503345,-87.61971067
5/5/2021 11:30,5/5/2021 11:45,1148.0,11.8,69.0,57.0,30.75,0.0,0.0,0.0,30.75,Prcard,Globe Taxi,41.7632468,-87.61613411,41.81087901,-87.72636333
3/19/2021 22:00,3/19/2021 22:00,360.0,0.6,33.0,33.0,5.25,0.0,0.0,0.0,5.25,Unknown,Taxi Affiliation Services,41.85718386,-87.62033462,41.85718386,-87.62033462
1/22/2021 12:00,1/22/2021 12:00,479.0,1.73,32.0,8.0,7.75,0.0,0.0,0.0,7.75,Cash,Flash Cab,41.87886558,-87.62519214,41.89960211,-87.63330804
1/18/2021 10:45,1/18/2021 11:00,576.0,1.5,8.0,8.0,8.0,0.0,0.0,0.0,8.0,Cash,Flash Cab,41.89960211,-87.63330804,41.89960211,-87.63330804
3/11/2021 5:45,3/11/2021 6:00,900.0,0.0,46.0,55.0,15.5,0.0,0.0,0.0,15.5,Unknown,Taxi Affiliation Services,41.74124273,-87.5514282,41.66367065,-87.54093551
4/29/2021 0:30,4/29/2021 1:00,1080.0,8.7,56.0,31.0,24.0,0.0,0.0,6.0,30.0,Cash,312 Medallion Management Corp,41.79259236,-87.76961545,41.85026637,-87.66756931
4/18/2021 16:45,4/18/2021 16:45,420.0,1.6,38.0,36.0,7.5,0.0,0.0,0.0,7.5,Unknown,Taxi Affiliation Services,41.81294894,-87.61785968,41.82371281,-87.60235044
1/4/2021 7:15,1/4/2021 7:15,0.0,0.0,11.0,11.0,3.25,0.0,0.0,0.0,3.25,Cash,Taxi Affiliation Services,41.97882953,-87.7711667,41.97882953,-87.7711667
4/13/2021 21:30,4/13/2021 21:30,61.0,0.33,77.0,77.0,4.0,0.0,0.0,0.0,4.0,Cash,Flash Cab,41.9867118,-87.66341641,41.9867118,-87.66341641
2/12/2021 8:45,2/12/2021 9:15,1560.0,6.9,38.0,28.0,21.5,0.0,0.0,0.0,21.5,Unknown,Taxi Affiliation Services,41.81294894,-87.61785968,41.87400538,-87.66351755
4/23/2021 18:45,4/23/2021 18:45,331.0,0.8,8.0,8.0,5.5,0.0,0.0,0.0,5.5,Cash,Globe Taxi,41.89321636,-87.63784421,41.89250778,-87.62621491
3/21/2021 19:45,3/21/2021 20:00,420.0,0.0,6.0,6.0,5.75,0.0,0.0,0.0,5.75,Cash,Taxi Affiliation Services,41.9442266,-87.65599818,41.9442266,-87.65599818
1/20/2021 14:00,1/20/2021 14:15,1260.0,10.5,28.0,6.0,27.5,0.0,0.0,0.0,27.5,Unknown,Taxi Affiliation Services,41.87400538,-87.66351755,41.9442266,-87.65599818
3/15/2021 7:45,3/15/2021 8:15,1080.0,0.0,47.0,33.0,27.5,0.0,0.0,0.0,27.5,Unknown,Taxi Affiliation Services,41.72818206,-87.5964756,41.85718386,-87.62033462
2/21/2021 13:45,2/21/2021 14:00,1260.0,6.8,68.0,43.0,20.0,0.0,0.0,0.0,20.0,Unknown,Taxi Affiliation Services,41.77719626,-87.64249753,41.76157791,-87.57278199
5/3/2021 16:15,5/3/2021 16:30,900.0,3.04,3.0,5.0,11.75,0.0,0.0,0.0,11.75,Prcard,Flash Cab,41.96581197,-87.65587879,41.94779159,-87.68383494
4/21/2021 14:15,4/21/2021 14:30,1080.0,0.0,24.0,16.0,19.5,0.0,0.0,20.0,39.5,Credit Card,Taxi Affiliation Services,41.90120699,-87.67635599,41.95358213,-87.72345239
3/18/2021 16:45,3/18/2021 17:30,2640.0,0.4,70.0,40.0,26.75,0.0,0.0,0.0,26.75,Unknown,Taxi Affiliation Services,41.74575771,-87.7083657,41.79235722,-87.61793138
6/2/2021 9:30,6/2/2021 10:15,3180.0,17.6,76.0,32.0,45.25,10.25,0.0,5.5,61.0,Credit Card,Star North Management LLC,41.97907082,-87.90303966,41.88498719,-87.62099291
4/25/2021 10:15,4/25/2021 11:00,1854.0,18.38,76.0,32.0,45.25,0.0,0.0,3.0,48.25,Cash,Flash Cab,41.98026432,-87.9136246,41.87886558,-87.62519214
2/25/2021 12:15,2/25/2021 12:30,900.0,2.7,32.0,8.0,11.0,2.0,0.0,0.0,13.0,Credit Card,Taxi Affiliation Services,41.87060737,-87.62217294,41.89092203,-87.61886836
5/26/2021 10:45,5/26/2021 11:00,720.0,1.7,8.0,28.0,9.0,0.0,0.0,0.0,9.0,Unknown,Blue Ribbon Taxi Association Inc.,41.89960211,-87.63330804,41.87400538,-87.66351755
5/19/2021 10:45,5/19/2021 10:45,0.0,0.0,8.0,8.0,3.25,0.0,0.0,0.0,3.25,Cash,Taxi Affiliation Services,41.89960211,-87.63330804,41.89960211,-87.63330804
2/14/2021 1:30,2/14/2021 2:00,1143.0,12.44,67.0,27.0,32.25,0.0,0.0,0.0,32.25,Prcard,Flash Cab,41.77592883,-87.66659627,41.8789145,-87.70589713
5/12/2021 20:30,5/12/2021 20:45,840.0,0.2,32.0,59.0,13.5,0.0,0.0,0.0,13.5,Credit Card,Taxi Affiliation Services,41.87886558,-87.62519214,41.8299223,-87.67250265
2/12/2021 16:30,2/12/2021 16:45,801.0,4.27,32.0,6.0,14.25,2.0,0.0,0.0,16.75,Credit Card,Sun Taxi,41.87886558,-87.62519214,41.9442266,-87.65599818
4/23/2021 12:00,4/23/2021 12:15,610.0,1.89,6.0,6.0,8.75,0.0,0.0,0.0,8.75,Cash,City Service,41.9442266,-87.65599818,41.9442266,-87.65599818
2/23/2021 23:45,2/24/2021 0:00,825.0,1.3,8.0,8.0,9.0,0.0,0.0,0.0,9.0,Cash,Medallion Leasin,41.89960211,-87.63330804,41.89960211,-87.63330804
3/25/2021 16:15,3/25/2021 19:30,12180.0,0.0,76.0,76.0,3.25,0.0,0.0,0.0,3.25,Cash,Globe Taxi,41.97907082,-87.90303966,41.97907082,-87.90303966
5/14/2021 21:15,5/14/2021 21:15,540.0,0.1,8.0,28.0,8.25,0.0,0.0,0.0,8.25,Cash,Taxi Affiliation Services,41.89960211,-87.63330804,41.87400538,-87.66351755
4/7/2021 18:30,4/7/2021 18:45,1080.0,7.9,32.0,3.0,22.25,0.0,0.0,0.0,22.25,Cash,Taxi Affiliation Services,41.87886558,-87.62519214,41.96581197,-87.65587879
3/5/2021 16:30,3/5/2021 16:30,420.0,2.2,28.0,28.0,9.0,0.0,0.0,0.0,9.0,Cash,"Taxicab Insurance Agency, LLC",41.87400538,-87.66351755,41.87400538,-87.66351755
4/21/2021 18:45,4/21/2021 18:45,120.0,0.0,32.0,8.0,4.5,0.0,0.0,0.0,4.5,Cash,Taxi Affiliation Services,41.88099447,-87.63274649,41.89204214,-87.63186395
4/20/2021 9:45,4/20/2021 9:45,0.0,0.2,32.0,32.0,3.25,0.0,0.0,0.0,3.25,Cash,Star North Management LLC,41.88498719,-87.62099291,41.88498719,-87.62099291
4/12/2021 20:30,4/12/2021 21:00,2073.0,11.97,8.0,66.0,33.5,0.0,0.0,0.0,33.5,Prcard,Flash Cab,41.89960211,-87.63330804,41.77184852,-87.69566634
2/27/2021 8:00,2/27/2021 8:15,1447.0,13.48,28.0,8.0,35.25,0.0,0.0,0.0,35.25,Prcard,Flash Cab,41.87400538,-87.66351755,41.89960211,-87.63330804
5/23/2021 19:00,5/23/2021 19:15,720.0,0.4,8.0,3.0,18.5,2.78,0.0,0.0,21.28,Credit Card,Taxi Affiliation Services,41.89960211,-87.63330804,41.96581197,-87.65587879
5/11/2021 9:30,5/11/2021 9:30,300.0,0.7,32.0,32.0,5.75,0.0,0.0,0.0,5.75,Cash,Blue Ribbon Taxi Association Inc.,41.88099447,-87.63274649,41.88099447,-87.63274649
5/30/2021 15:45,5/30/2021 15:45,0.0,0.0,2.0,1.0,3.25,0.0,0.0,0.0,3.25,Cash,Taxi Affiliation Services,42.00157103,-87.69501259,42.00962288,-87.67016686
3/27/2021 9:15,3/27/2021 9:45,1440.0,9.4,43.0,61.0,26.0,0.0,0.0,0.0,26.0,Cash,Taxi Affiliation Services,41.76157791,-87.57278199,41.80901825,-87.6591666
5/17/2021 12:30,5/17/2021 13:00,1690.0,9.04,41.0,28.0,26.25,0.0,0.0,0.0,26.25,Prcard,Flash Cab,41.79409025,-87.59231086,41.87400538,-87.66351755
4/10/2021 18:00,4/10/2021 18:00,302.0,0.68,76.0,76.0,5.25,0.0,0.0,1.0,6.25,Cash,24 Seven Taxi,41.98026432,-87.9136246,41.98026432,-87.9136246
5/24/2021 17:45,5/24/2021 18:00,1020.0,0.3,28.0,6.0,18.25,5.6,0.0,0.0,23.85,Credit Card,Taxi Affiliation Services,41.87925508,-87.642649,41.94315509,-87.64069808
5/15/2021 5:30,5/15/2021 5:45,1200.0,0.6,33.0,22.0,27.5,0.0,0.0,0.0,27.5,Cash,Taxi Affiliation Services,41.85718386,-87.62033462,41.92276062,-87.69915534
5/3/2021 16:00,5/3/2021 16:00,120.0,0.3,32.0,8.0,4.0,0.0,0.0,0.0,4.0,Cash,Medallion Leasin,41.88099447,-87.63274649,41.89321636,-87.63784421
1/11/2021 9:45,1/11/2021 9:45,360.0,1.0,8.0,32.0,6.5,0.0,0.0,0.0,6.5,Cash,Taxi Affiliation Services,41.89503345,-87.61971067,41.88498719,-87.62099291
6/3/2021 14:15,6/3/2021 14:15,360.0,1.5,8.0,8.0,6.0,2.0,0.0,0.5,8.5,Credit Card,Star North Management LLC,41.89960211,-87.63330804,41.89960211,-87.63330804
4/3/2021 17:45,4/3/2021 18:00,960.0,1.5,38.0,38.0,9.75,0.0,0.0,0.0,9.75,Unknown,Taxi Affiliation Services,41.81294894,-87.61785968,41.81294894,-87.61785968
1/15/2021 11:45,1/15/2021 12:00,891.0,1.15,42.0,42.0,9.25,0.0,0.0,0.0,9.25,Prcard,Flash Cab,41.77887686,-87.59492544,41.77887686,-87.59492544
3/25/2021 13:45,3/25/2021 13:45,540.0,2.7,32.0,8.0,10.0,0.0,0.0,0.0,10.0,Credit Card,Blue Ribbon Taxi Association Inc.,41.87886558,-87.62519214,41.89960211,-87.63330804
3/24/2021 15:15,3/24/2021 15:15,300.0,0.0,38.0,39.0,5.75,0.0,0.0,0.0,5.75,Unknown,Taxi Affiliation Services,41.81294894,-87.61785968,41.80891628,-87.59618334
2/4/2021 19:15,2/4/2021 19:45,1279.0,8.67,33.0,69.0,23.25,0.0,0.0,0.0,23.25,Prcard,Flash Cab,41.85718386,-87.62033462,41.7632468,-87.61613411
4/13/2021 19:15,4/13/2021 20:00,2640.0,2.1,76.0,75.0,81.75,20.0,0.0,7.0,108.75,Credit Card,Taxi Affiliation Services,41.98026432,-87.9136246,41.68972991,-87.6690544
6/2/2021 17:30,6/2/2021 17:30,540.0,1.9,22.0,5.0,8.5,0.0,0.0,0.0,8.5,Unknown,Taxi Affiliation Services,41.92276062,-87.69915534,41.94779159,-87.68383494
6/4/2021 9:45,6/4/2021 10:00,480.0,1.4,28.0,8.0,7.5,2.0,0.0,0.0,9.5,Credit Card,Taxi Affiliation Services,41.87925508,-87.642649,41.89092203,-87.61886836
4/2/2021 17:15,4/2/2021 17:15,281.0,0.92,23.0,24.0,5.75,3.0,0.0,1.0,10.25,Credit Card,Flash Cab,41.9000696,-87.72091824,41.90120699,-87.67635599
6/1/2021 20:15,6/1/2021 20:30,1043.0,14.28,38.0,15.0,35.5,0.0,0.0,0.0,35.5,Prcard,Flash Cab,41.81294894,-87.61785968,41.95402765,-87.76339903
4/13/2021 18:45,4/13/2021 18:45,300.0,0.0,32.0,8.0,5.5,1.0,0.0,0.0,6.5,Credit Card,Taxi Affiliation Services,41.87886558,-87.62519214,41.89960211,-87.63330804
3/21/2021 23:15,3/21/2021 23:30,954.0,5.82,8.0,60.0,17.5,0.0,0.0,0.0,17.5,Cash,Sun Taxi,41.89960211,-87.63330804,41.83615016,-87.64878795
4/4/2021 9:45,4/4/2021 10:00,456.0,1.55,3.0,3.0,7.75,0.0,0.0,0.0,7.75,Prcard,Flash Cab,41.96581197,-87.65587879,41.96581197,-87.65587879
3/30/2021 9:15,3/30/2021 9:15,240.0,0.8,32.0,32.0,5.25,2.0,0.0,0.0,7.25,Credit Card,Taxi Affiliation Services,41.88099447,-87.63274649,41.88498719,-87.62099291
5/23/2021 18:15,5/23/2021 19:00,1860.0,12.5,8.0,42.0,33.5,0.0,0.0,1.0,34.5,Unknown,Taxi Affiliation Services,41.89960211,-87.63330804,41.77887686,-87.59492544
5/18/2021 10:00,5/18/2021 10:15,904.0,4.15,69.0,46.0,14.25,0.0,0.0,0.0,14.25,Prcard,Flash Cab,41.7632468,-87.61613411,41.74124273,-87.5514282
1/22/2021 17:30,1/22/2021 17:30,360.0,0.0,2.0,77.0,6.5,2.0,0.0,0.0,8.5,Credit Card,Taxi Affiliation Services,42.00157103,-87.69501259,41.9867118,-87.66341641
2/11/2021 8:30,2/11/2021 8:30,501.0,4.3,76.0,10.0,13.25,3.55,0.0,4.0,21.3,Credit Card,Chicago Independents,41.98026432,-87.9136246,41.9850151,-87.80453201
